Feature.ID,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3,kingdom,phylum,class,order,family,genus,species,Consensus
e340cf21ca583fceb2960fcb151e6fd8,0,191,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__Microtrichaceae, g__uncultured,,0.999962466915677
da84bb1f7e1edd6794bba74bd1b8c251,0,173,0,0,0,0,0,0,17,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__NS11-12_marine_group, g__NS11-12_marine_group, s__uncultured_bacterium,0.986203103405172
dd99f8bec99362b7c71399a2b6dd280e,0,88,6,0,0,0,0,0,96,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__uncultured, s__metagenome,0.998810995783629
28839472e291d6146ba25794b002392e,57,0,0,20,28,13,0,16,0,24,14,17,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,,0.999982902048788
5da96cb4370c124ec2f3f2200cece6b3,37,91,28,0,0,0,0,0,32,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__Rheinheimera,,0.999993277967418
90fd96acdd7fd8367a81c6c98472036d,0,0,0,21,21,137,0,9,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12,,0.999998757459573
fe35e5f8ef3cbbc90f42b649bef7d124,25,0,0,13,40,36,15,0,0,13,30,15,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,,0.999998944810634
797814e0b7de55e2859bb3d0b1640aef,22,43,0,59,0,29,14,0,0,0,0,17,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pirellula,,0.999990564342493
5f84019d7d245a2915963408a34eb8ab,20,16,19,12,8,7,4,31,42,11,6,8,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pir4_lineage, s__uncultured_bacterium,0.967880709268373
baee116a6aacbf2ec0633dc560112547,0,83,31,0,0,0,23,0,22,0,0,25,d__Bacteria, p__Verrucomicrobiota, c__Omnitrophia, o__Omnitrophales, f__Omnitrophaceae, g__Candidatus_Omnitrophus, s__uncultured_bacterium,0.968670895583598
90756aa13e1fc19a3bd52a5736045103,37,0,0,49,6,22,10,0,0,32,16,10,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rubribacterium,,0.9946919962217
94057a7cb04b8e7c86ad8643acb45967,0,50,0,0,0,0,0,46,86,0,0,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Synechococcales, f__Cyanobiaceae, g__Cyanobium_PCC-6307,,0.999862482534233
79e1f4cf54dd410b1a0a99e4edc497c7,0,0,38,0,0,0,0,42,102,0,0,0,d__Bacteria, p__Desulfobacterota, c__Desulfobulbia, o__Desulfobulbales, f__Desulfocapsaceae, g__uncultured,,0.738714029933778
b9c0bd57b12ba98a540ffe9e1329c857,0,86,43,0,0,0,0,0,52,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Rhodopirellula, s__planctomycete_str.,0.99777523735618
750bf4c5e2dbaf5c6cc4902578d692d7,0,85,0,0,0,0,0,0,96,0,0,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast,,0.999999999998149
4f30844680b30ed3b8498ea6e426e8c8,0,51,0,0,0,5,45,0,79,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Chromatiales, f__Chromatiaceae, g__Thiocystis, s__Thiocystis_violacea,0.835117919915737
851c5516684272690f28e76063620ded,37,0,17,51,0,74,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Candidatus_Megaira,,0.999994752495681
646f89eeedbd91fb6d8cf14eb46f65fa,35,0,0,107,8,6,7,0,0,8,0,8,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Paracaedibacterales, f__Paracaedibacteraceae, g__uncultured, s__uncultured_bacterium,0.999634089771482
d3564bae2171267cdc6da1fdaf6802d1,0,81,45,0,0,0,0,0,53,0,0,0,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium,,0.999316770932248
24e960bf90173e9e339b20957ab6fc29,0,0,34,0,0,0,23,48,62,0,0,12,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Hydrogenophilaceae, g__Thiobacillus,,0.999877081863051
6e7a09603d1b7bfcdc990e6615f9c8f6,25,20,5,6,12,3,9,25,68,0,0,5,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__uncultured, s__uncultured_soil,0.990939654577069
1548678c3ed7c3a71b7847a9de610e4d,0,124,0,0,0,0,0,0,54,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Blastopirellula, s__uncultured_bacterium,0.914489257516152
c0433124555866cd5062ce17ba59be7b,0,19,87,0,0,0,0,0,72,0,0,0,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Cetobacterium, s__uncultured_Fusobacteriales,0.834368909539641
f10f9a6c513ad1e6296135f71684fc5a,0,0,0,14,19,92,0,36,0,17,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Legionellaceae, g__Legionella, s__uncultured_bacterium,0.744411846328133
590636a26d2cca5415f41e3057c19d2e,56,0,0,18,11,20,0,28,0,12,17,14,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__A0839, g__A0839, s__metagenome,0.95373853771592
37668191de1bfda92376348b2653fe88,19,0,16,20,13,35,4,18,0,0,51,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Weeksellaceae,,,0.999998577988714
50ef6236fdba5fb13ac3b2e3d3562747,0,97,33,0,0,0,0,0,43,0,3,0,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae,,,0.999999999995274
2cf2383aab948ab7ec8a52b45a20d345,0,40,31,0,0,0,0,20,85,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Methylococcales, f__Methylomonadaceae,,,0.999996559115722
15b83a2a449af0be4c8c4d65d3d63472,0,39,0,0,0,0,0,0,136,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Rhodocyclaceae, g__Candidatus_Accumulibacter,,0.89937778092957
07d89b78e2503327746d5443a5b23612,0,0,0,40,0,42,20,0,0,26,28,19,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Roseomonas,,0.97728174732946
02d8ca48185ffd53c4d595751a7b1dca,0,38,0,0,0,0,0,56,80,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiales_Incertae_Sedis, g__uncultured, s__uncultured_Rhizobiales,0.711591734788875
3d1d2557727c6865bf13747fd775df69,0,0,0,19,74,0,30,35,0,0,16,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,,0.999997116809909
209bd9a8696dad863e74ca432a50ee4d,0,20,21,0,0,0,0,25,97,0,0,10,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Anaerolineales, f__Anaerolineaceae, g__uncultured, s__uncultured_Anaerolineaceae,0.988668479352629
9b922399b709c5734fb95a9c5da0d8fc,8,0,0,29,13,9,11,17,0,52,18,15,d__Bacteria,,,,,,,0.986315992342042
a0cc9f9c15e5b75b5fdea56dcc6c2f27,0,36,20,0,0,0,0,6,104,0,5,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pirellula, s__metagenome,0.90196366758542
65600f9c558aec4f9a8275e49cf0df33,26,0,0,6,14,0,0,43,26,32,23,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Gloeocapsaceae, g__Gleocapsa, s__Gloeocapsa_sp.,0.995392011104256
78d2b0d87e871fb9e63f9d86f67e2ee2,14,0,0,0,0,0,0,76,77,3,0,0,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Subgroup_17, f__Subgroup_17, g__Subgroup_17, s__uncultured_prokaryote,0.943822783027226
3f5dd748866166cfde8e844359c5c36b,0,106,0,0,0,0,0,0,64,0,0,0,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__Microtrichaceae, g__uncultured, s__metagenome,0.998578042038638
b26cb50df1f49f28336115ef174f28d3,0,14,17,0,0,0,19,22,89,0,0,9,d__Bacteria, p__Sva0485, c__Sva0485, o__Sva0485, f__Sva0485, g__Sva0485, s__uncultured_prokaryote,0.99892823488624
ed29c0e5a793073102d64ef4b2142dea,0,0,4,12,0,96,10,30,0,4,14,0,d__Bacteria, p__Verrucomicrobiota, c__Chlamydiae, o__Chlamydiales,,,,0.999975635428143
1188ed4c7408f999c8d4a5b741308b6e,78,0,0,43,0,0,2,41,0,0,0,5,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Spirosomaceae, g__Rudanella, s__uncultured_bacterium,0.997925751447865
bbcd6a3829942fe4dab3122b20784cfb,0,35,36,0,0,0,0,0,98,0,0,0,d__Bacteria, p__SAR324_clade(Marine_group_B), c__SAR324_clade(Marine_group_B), o__SAR324_clade(Marine_group_B), f__SAR324_clade(Marine_group_B), g__SAR324_clade(Marine_group_B), s__metagenome,0.868090651719542
1fdefbf2ebf2b3072d90cd9e2ddb48c7,0,0,37,0,0,0,0,41,91,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Hyphomicrobium,,0.708744963491827
60873615df27202834fa16682be77481,0,0,0,0,6,136,0,14,0,0,0,13,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.999770087520464
ff4c73d3d75dc9dc2f1343a4f0111084,6,0,0,0,39,78,45,0,0,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Aurantisolimonas, s__Chitinophagaceae_bacterium,0.891334657100029
eb58cd67f51e087508fc2d2a7fc49dd3,0,101,36,0,0,0,0,0,31,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Saprospiraceae, g__uncultured, s__uncultured_bacterium,0.782237465924484
4e14231ace1e14d71b149d2db8c7f100,0,48,18,0,0,0,0,0,102,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12,,0.999883629403574
29df44da0fc8fc5cac21603933535cb9,0,0,0,91,0,0,0,42,0,0,0,35,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Rhodocyclaceae, g__uncultured,,0.792711422104223
03227fe27c99b550ec294491dd04b13f,0,0,0,0,25,52,0,48,29,14,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Ferruginibacter,,0.999751660209228
c78e63dfb5b939bd7f2304dc7c24b90a,0,91,0,23,10,0,0,43,0,0,0,0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium_sensu_stricto_1,,0.999950148862459
b5cd92e2f7803c63d5323349b83a7918,0,0,14,0,0,0,0,0,153,0,0,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Oxyphotobacteria_Incertae_Sedis, f__Unknown_Family, g__Leptolyngbya_ANT.L52.2, s__uncultured_bacterium,0.731687770011789
0c8ada9eee7bb350133bbd65a6ac4613,0,85,14,0,0,0,0,0,67,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales,,,,0.844942369665673
aa1d7e30e2b4ce58efc8182dafb1d630,0,54,43,0,0,0,0,0,69,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Rhizorhapis, s__uncultured_Sphingomonadaceae,0.989034078135121
a102b97f5ba70ed2d8ce3933a14ca89c,0,33,20,0,0,0,0,11,98,4,0,0,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__Ilumatobacteraceae, g__uncultured,,0.74162184058486
a3211af768f1056bfb277109fd96b3b3,0,0,73,0,50,0,0,0,0,0,43,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__uncultured, s__metagenome,0.999998325240266
c24a130e3ddae2ae6aeceb6fbc33137b,0,0,0,31,28,0,31,0,0,0,7,69,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__uncultured, g__uncultured,,0.999999878479767
9ac15f3e0279c8253e4806ab63d5ebe0,12,0,0,33,30,51,14,0,0,0,11,14,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Elsterales, f__Elsteraceae, g__Elstera, s__uncultured_bacterium,0.734563255606398
8cd77dcd4734b2d268fdcae4f4545d36,0,111,0,0,0,0,0,0,54,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Pseudorhodobacter,,0.958025478849566
15d7cb30a497ff29c6971d7ed38248e5,37,52,0,31,0,23,0,0,0,0,0,20,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Planctomycetales, f__Rubinisphaeraceae, g__uncultured, s__uncultured_organism,0.943887682895361
1949076ab64d432a03ace80d0146d3e0,0,42,19,0,0,0,23,0,73,0,0,6,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Mycobacteriaceae, g__Mycobacterium,,0.999996347060529
9c2764c175de2742f5a7254a5d2dd8bf,0,15,53,0,0,0,41,15,39,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Rhodocyclaceae,,,0.996293456044215
64e1b0239f2d0d7d27c278353d4d14ae,0,29,14,0,7,0,0,18,94,0,0,0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__NS9_marine_group, g__NS9_marine_group, s__metagenome,0.876183298310128
253420c81321f37e6f1d60a94d837135,67,0,0,22,29,43,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Rhodocyclaceae, g__Methyloversatilis,,0.963146615097216
bba3f5c4350e2c2191d0371a5a5f0a7b,67,0,18,0,0,32,0,0,33,0,11,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__Micavibrionaceae, g__uncultured,,0.999994368340071
3cd89c967d4c7eb82a06788c9f91c61e,32,0,0,0,0,0,0,0,129,0,0,0,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast,,0.999999999998301
53ee04bfab26370617c1218d5b9bf40d,0,160,0,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas,,0.99893686261974
707362560253e9f11f35fcd8156efbfe,0,99,61,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Ralstonia,,0.977460837306826
2267769b00811c30aae079f1e52987a0,0,36,93,0,0,0,0,0,31,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Alcaligenaceae,,,0.999999932182015
f66b5bad0d5903be886d0ea3211c08ad,0,0,0,0,160,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas,,0.999829772438414
ca852250d62f1d47e598dc3165988e06,0,113,4,0,0,0,0,0,42,0,0,0,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__uncultured, f__uncultured, g__uncultured, s__uncultured_bacterium,0.839189076871724
2d30f4d776f92dd309b2b63f327e521c,0,78,0,0,0,0,56,0,0,0,0,25,d__Bacteria, p__Desulfobacterota, c__Desulfomonilia, o__Desulfomonilales, f__Desulfomonilaceae, g__Desulfomonile,,0.999999726784645
b370b0e8006709edfb18f8cfa3a9aa00,0,53,0,0,0,0,0,0,106,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Hyphomicrobium, s__uncultured_bacterium,0.700398321267699
f421bdf19ae95ed36bd9edf602e669a2,0,48,0,0,0,0,0,0,111,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae,,,0.780846903223079
e6ac287e1a1228cfad5010b11c6b0dab,0,0,0,99,0,32,0,0,16,0,0,12,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Rhodocyclaceae, g__Uliginosibacterium,,0.999997324682494
900160809d2aad87a07f2f01a014c6ac,18,16,23,17,0,12,8,29,20,9,0,6,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pirellula, s__Pirellula_staleyi,0.986104582793362
e2cdeb55f63234fc3e6c7fa9760cd36d,0,120,17,0,0,0,0,0,21,0,0,0,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__Microtrichaceae, g__uncultured,,0.999877843105854
d24d666d39797174492f95239786fffc,84,0,0,0,19,17,0,26,0,11,0,0,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Gemmatimonas,,0.999071087759299
7e8ce0ecc955bf4e799126ebde0b29ae,13,0,0,33,57,0,29,0,0,0,5,17,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__uncultured, g__uncultured, s__metagenome,0.966867179022128
e0aa65656360e5a1f37ccac7cc8fcc41,22,0,0,0,17,37,0,77,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingobium,,0.980486413292481
0229e7959dc8b3b7c803c88dafa1fa7b,28,0,0,0,0,71,0,0,0,0,0,53,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__SM2D12, g__SM2D12,,0.999998950375476
2e78cc65fcae92f57d07deb2a44141e5,10,4,9,55,7,21,14,0,6,6,13,7,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Cyclobacteriaceae, g__Algoriphagus,,0.981204007004892
07bf1141af4e7ddbbde2c956838ab189,0,95,57,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Verrucomicrobiota, c__Omnitrophia, o__Omnitrophales, f__Omnitrophaceae, g__Candidatus_Omnitrophus,,0.999991468569852
ba52f530d99002addc74fa9d67404226,0,67,54,0,0,0,0,0,31,0,0,0,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pirellula,,0.999584782048533
2a2f4d10c26f9773b5afd891a6b7f62c,0,39,0,0,0,0,0,40,66,0,0,7,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Rubritaleaceae, g__Luteolibacter,,0.999996307444326
fccaa83a93966b77be100bf64284c042,9,0,0,17,47,0,15,0,0,0,11,51,d__Bacteria, p__Bdellovibrionota, c__Bdellovibrionia, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__uncultured_bacterium,0.977160899397596
54e1207bde35d1f46983826ed6117b09,0,100,0,0,0,0,0,0,31,19,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Roseomonas,,0.98827869079369
6cf306697ab30c0c6d01085105a24ce4,0,85,0,0,0,0,0,0,65,0,0,0,d__Bacteria, p__Armatimonadota, c__Fimbriimonadia, o__Fimbriimonadales, f__Fimbriimonadaceae, g__Fimbriimonadaceae,,0.998972274504945
53ed8a9fe1bc1fbea62dbaaa02f089f5,0,43,72,0,0,0,0,0,35,0,0,0,d__Bacteria, p__Myxococcota, c__Polyangia, o__mle1-27, f__mle1-27, g__mle1-27, s__metagenome,0.955390156584434
b2a9b3816b0199603b1e1a148d8362c2,48,0,0,55,0,28,0,0,0,0,0,18,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Microscillaceae, g__uncultured, s__Ohtaekwangia_sp.,0.993029396631546
2bed1a277daaf4854f3e5d4e78dfebaf,33,0,47,0,0,0,0,0,69,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__uncultured,,0.781224008685251
31a7529620beb91daa4def106383ad3c,0,0,30,0,0,0,26,0,90,3,0,0,d__Archaea, p__Euryarchaeota, c__Methanobacteria, o__Methanobacteriales, f__Methanobacteriaceae, g__Methanobacterium,,0.999995506189915
e45a06bfd16d550c96a8a4c1446c02eb,0,0,0,112,0,0,37,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Aeromonadales,,,,0.95566163863277
0ac0f6e1485d78c1b80adb11335b2a86,14,14,9,16,11,17,9,10,0,10,23,15,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Fimbriiglobus, s__uncultured_bacterium,0.97200727400171
e1aefe3245b921da9a776f03ee7f11c5,0,45,45,0,0,0,19,0,19,0,0,20,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Micavibrionales, f__uncultured, g__uncultured,,0.984397995822348
8ef553d79cf74911f06ee9d392c3e6e5,0,27,21,0,0,0,0,26,74,0,0,0,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Gaiellales, f__uncultured, g__uncultured,,0.9998206138047
ecdaa3f454f785f98dc0334cf37b5d5e,0,32,44,0,0,0,0,11,60,0,0,0,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Rubritaleaceae, g__Luteolibacter, s__Verrucomicrobia_bacterium,0.999868808236968
26f02576d07f12280e2f99a54f5a854a,0,28,95,0,0,0,0,0,24,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria,,,,,0.999972654384304
b3fd5f32e6ac8706845de863cc6d234a,0,9,17,0,0,0,0,0,121,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria,,,,,0.974877965404517
4ce1a1a2c4ade1573f88a350350ba492,0,0,12,81,40,0,0,14,0,0,0,0,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Demequinaceae, g__Demequina,,0.975562331908052
3c263e022da333268d241657b1be9e16,0,12,26,0,6,0,8,26,48,0,5,15,d__Bacteria, p__Desulfobacterota, c__Desulfobacteria, o__Desulfobacterales, f__Desulfosarcinaceae, g__Sva0081_sediment_group, s__uncultured_bacterium,0.960073147671763
3585021835f92062e3905fda1086a40f,67,0,0,24,15,39,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Caulobacter,,0.994913151497753
bb8b1eb2caa3b7d7d3f555e18b3a719e,13,35,9,3,0,0,0,31,35,17,0,2,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__Microtrichaceae, g__IMCC26207, s__metagenome,0.736316012322696
36152b7370cf3df2a1e4b37149903dbc,102,0,0,32,0,0,0,0,0,0,0,10,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Gemmatimonas,,0.99602092538867
8054b7073b7785e1a21e98375cb1b200,0,12,5,12,0,0,63,5,36,0,0,11,d__Bacteria, p__Firmicutes, c__Clostridia, o__Eubacteriales, f__Eubacteriaceae, g__Acetobacterium,,0.999999348201537
384f57eb459478126816cc64f57cc9f3,20,5,26,0,7,5,0,28,51,0,0,0,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,0.936744591967123
c2706b8d0269390ab88647f02fc562f3,98,0,0,0,0,0,0,0,0,0,43,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas,,0.907024010111139
44d9d7622ae490f21ac7a6187e9835df,93,0,0,25,0,5,4,13,0,0,0,0,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Polyangiaceae, g__Pajaroellobacter, s__uncultured_Polyangiaceae,0.970339086313588
3038c2411107a3fd4e92143fc7625877,24,12,18,36,0,17,0,0,33,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__TRA3-20, g__TRA3-20,,0.99992401609006
ac83eb292bc9fd0d271292a22571834f,17,53,29,12,0,8,6,0,15,0,0,0,d__Bacteria, p__SAR324_clade(Marine_group_B), c__SAR324_clade(Marine_group_B), o__SAR324_clade(Marine_group_B), f__SAR324_clade(Marine_group_B), g__SAR324_clade(Marine_group_B), s__metagenome,0.999908675969995
96527425df75a94c086e7abd641659fb,0,0,140,0,0,0,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__uncultured, s__Sphingobium_sp.,0.917566962163988
c1c24cc53c2e0840518e8c5db3bac5f3,0,0,35,0,0,0,0,0,105,0,0,0,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Phycisphaerales, f__Phycisphaeraceae, g__SM1A02, s__metagenome,0.925776227858047
a102824f77da9f731bb972926c4dfef0,35,6,14,47,0,37,0,0,0,0,0,0,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__AB1, g__AB1, s__uncultured_bacterium,0.980119070404974
ead978a3961a98f209e2fd1ae89cc5a9,18,0,32,0,0,0,0,24,65,0,0,0,d__Bacteria, p__Nitrospirota, c__Thermodesulfovibrionia, o__uncultured, f__uncultured, g__uncultured, s__uncultured_Nitrospirae,0.975888258990931
47ef77baa1c105fb18a2ad4ca99fac8d,7,0,0,8,26,23,16,0,28,7,24,0,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Chthoniobacterales, f__Terrimicrobiaceae, g__Terrimicrobium, s__uncultured_bacterium,0.893955191062157
9eea86dd543e3899873ab38f7cb6a99b,0,105,0,0,0,0,0,0,34,0,0,0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Methylococcales, f__Methylomonadaceae,,,0.999992707990966
