Feature.ID;NuBotR1;NuBotR2;NuBotR3;NuTopR1;NuTopR2;NuTopR3;NyBotR1;NyBotR2;NyBotR3;NyTopR1;NyTopR2;NyTopR3;kingdom;phylum;class;order;family;genus;species;Consensus
64482f6d6990c88b92c92d8a1917682c;35;0;0;20;46;50;45;0;0;0;27;21;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999935955074653
d69b2c959247b9521d4a98add3562483;0;0;0;0;172;0;0;9;0;22;41;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Cytophaga_sp.;0.991335111586015
d37aa4179039de4ed06ca31adeb6614d;46;22;14;12;34;34;37;0;0;0;0;20;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_aquatile;0.815023912383853
fe35e5f8ef3cbbc90f42b649bef7d124;25;0;0;13;40;36;15;0;0;13;30;15;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999998944810634
37668191de1bfda92376348b2653fe88;19;0;16;20;13;35;4;18;0;0;51;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;NA;NA;0.999998577988714
64e1b0239f2d0d7d27c278353d4d14ae;0;29;14;0;7;0;0;18;94;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;metagenome;0.876183298310128
12fe28b9cec82f97d2cc7494914be284;0;75;0;0;0;0;0;0;42;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Cellulophaga;Cellulophaga_pacifica;0.745465131032962
7aa170d726d00ea20929d1af330569d6;0;63;0;0;0;0;0;0;33;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999995794955598
c36541ca73c74c23a539093dabed142e;0;54;0;0;0;0;0;0;30;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.990728120412185
eab5d5607543f6136dee9ce5d9bda287;0;0;0;0;77;0;0;0;0;7;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_arsenatis;0.961476470609508
d27338bc9da4c03eb7593db4b1655790;28;0;0;0;0;0;0;0;0;0;0;49;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999999664233786
048d78d050bf6d2e0caa44c7e131d23b;0;0;0;0;73;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Cytophaga_sp.;0.988442736077011
df3263c59e82dd01e4606f82e0a3c83a;0;37;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix;NA;0.999947528939584
c7491ba0958faf5bcca961a40ab3ae34;0;35;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;NA;NA;0.999999886594641
7215c83bed896d114785564c6bd493c7;0;22;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium;NA;0.978880946808674
2935ee824a349d127bbc4484ad9fb031;0;0;12;0;0;0;0;0;10;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999999589602615
fa8ff9b8dd4014f7745f1e58bb0c5e4e;0;0;0;0;0;0;0;0;22;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.99999866544675
6e0d7b44e08e8a4bab2db8c4b8c964bf;0;0;8;0;0;0;13;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999998067866364
ca8e0ce1fa40f1f51c63d734c300c37e;19;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;NA;0.999999928699421
6bf6605803e1e2eea510ad20ad1dfaed;0;19;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA;0.999994116641475
658339957f5d838cc4a16abae08132bd;0;11;0;0;0;0;0;0;8;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_Bacteroidetes;0.999251879515784
1de09e09d699be7579fa0f04c8c60114;0;0;0;19;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999881098001969
fc1bc086cc97e601633b85e8ef752e65;0;0;0;0;19;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.998563796203224
e38656940066fd72d3fd0926222cc3bc;0;0;0;0;0;0;0;0;18;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_anseonense;0.702954666445795
72b64f6cbf1d1c586ea4e63ec7423ae2;0;0;0;0;15;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_lacus;0.720861964070821
549abf58f40bf38c1ccc79a5fef775d1;0;0;0;0;0;0;0;0;13;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_Bacteroidetes;0.702109782866436
725b091060cd439986eb76c2ff824305;0;0;0;0;0;0;12;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;NA;0.999761932967846
a25597748bc68180a65010d95ebab7a9;11;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_bacterium;0.999042930796653
238b2be4cc779138566c44f80b93e38c;0;0;11;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999998616175146
e2d2df7399d06ddd9defc8efad03354b;0;0;0;0;0;0;0;0;0;0;0;11;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999791956797705
cfdb8e03cfb0fb73750e2b19d1a184ca;0;9;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;uncultured_bacterium;0.881167516493885
58667a772c5bba4e0c4b009081d7d85e;4;0;0;0;0;0;0;0;0;0;4;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Moheibacter;uncultured_bacterium;0.831823709214413
32869dd9c5f0e57cfa3bd1fcfc018732;0;0;8;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;0.999861037809769
63272eda4ca83d9d203e57a28f9d526b;0;7;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;NA;0.995214112374911
9533881908f4c6df704789fca0379be0;0;7;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_bacterium;0.77545729042269
0278483a37d55a67609f757cf1eec25a;0;7;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_Bacteroidetes;0.805625090593546
ea9cd87d9048fcc0a4588808f75043bf;0;0;0;0;0;0;0;0;7;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;uncultured_bacterium;0.771968462088698
cbf8a7f69320dc37df8d6f7f8ab712a6;6;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;NA;0.999534481531556
ec4fdf74d44076efb97412691d870153;0;6;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;NA;NA;0.949392365102034
423c1b135722660c4e8e6f4119ecd796;0;6;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_soil;0.986683228801299
a95c3c4bd98f454bed861befbe8217d8;0;0;0;0;0;0;0;0;5;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_columnare;0.734700129810585
bab2d2072f3ce207714b09a83b9a9b9e;0;0;0;0;0;0;0;0;0;5;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;metagenome;0.827913579486136
aed8f851ab5c18a55b1ac294c9e5d6bc;0;0;0;0;0;4;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;metagenome;0.805030863554855
fb01bfa614737aaa2e9c80e439cb357b;0;0;0;0;0;0;0;0;0;4;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;uncultured_bacterium;0.997421374026101
df36d4849b71654890f1104ba8ac73c0;0;0;2;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;uncultured_Flexibacter;0.971818760677328
a565a5196c12b701974103390d249273;100;0;0;87;155;156;12;0;0;0;77;188;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
deac07b0b404eac8af95aa386a2627f9;0;30;59;46;280;38;38;20;16;0;82;15;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
f2a9363b829a4e0d6d9972d4bba31b7b;57;0;0;53;342;42;0;25;0;19;36;46;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA;0.8
c5ec275b0ac0b138fb0f732b785cd9da;0;0;0;12;91;0;87;0;0;185;24;34;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA;1
5aea633ecf5321c424ada804c3f0286c;0;0;0;0;101;63;12;0;0;0;158;86;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
2038587a7442d4f1a9acb42dd116e2f0;0;0;0;0;79;96;44;0;0;0;110;51;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
2b61a6ffef887766bafaff577a7d4785;75;0;0;14;0;33;26;13;0;0;0;163;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
49d5427a6c07cbdce817039c408e327b;14;18;12;0;10;2;23;103;102;0;3;11;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA;NA;1
7bedba975d8cafe1163ad991617f112d;37;0;0;21;47;50;46;0;0;0;28;21;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
66f1ec80afcf859dd296fbe8975db12f;0;0;0;0;175;0;0;10;0;20;40;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
61bb7c61df7bfeed1c1bf6f81a47f40c;45;24;14;12;34;38;37;0;0;0;10;20;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
101d4d125ee34be562e4a37be9a42c88;26;0;0;13;42;37;16;0;0;18;32;15;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;1
a7f1d43ffd22726c71879ec21af81b6b;20;0;17;20;13;35;6;18;0;0;51;4;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA;0.8
2ddefdff8827ace4ab446eb5d95b7c99;0;29;14;0;7;0;0;18;95;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;NA;1
9f3605316968fc83037351d0c9b69a42;0;100;0;0;0;0;0;0;41;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA;NA;1
b9b20a71faf5cc8f00e5e08b9355f3c5;0;0;2;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;NA;NA;1
03c8eed88f431b5304bad91198a5cd23;25;0;0;15;0;13;0;0;0;0;18;7;Bacteria;Bacteroidota;Bacteroidia;Fimbriimonadia;Fimbriimonadales;NA;NA;1
19f091a8a2a249e3c0c5137233c22269;0;6;0;0;0;0;0;0;17;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Fimbriimonadia;Fimbriimonadales;NA;NA;1
8d602f783fd19db95a60f63f543c19c4;0;0;0;7;0;0;7;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Fimbriimonadia;Fimbriimonadales;NA;NA;1
506d9af48df2f07cde2b9b916ba29701;0;0;0;0;0;0;0;0;9;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Fimbriimonadia;Fimbriimonadales;NA;NA;1
09f4055349bf0b37eed71a4014354c2e;0;0;0;0;0;0;0;0;8;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Fimbriimonadia;Fimbriimonadales;NA;NA;1
07c4cd23be7bf530abc35afe8f9e7d9c;0;0;0;0;0;6;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Fimbriimonadia;Fimbriimonadales;NA;NA;1
79ff325ba488b5ee40e25c760a5faf32;0;497;117;0;0;0;0;0;899;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;uncultured_bacterium;0.90895803900467
cc125dc29c06d4669f7f625987dffd92;265;3;0;97;60;5;14;9;0;48;28;16;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;NA;0.999999997245054
a8c40528f12def55f9c5995402beaaff;31;0;30;249;22;44;0;81;12;36;19;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Runella;metagenome;0.781921709176593
bbbf3d665261b05855c382b18151f1c7;145;0;0;39;103;41;50;101;0;0;0;24;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Runella;NA;0.999999999993664
a803921ee04ff76a869f6ab2c34d820a;0;113;41;0;0;0;8;7;190;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;uncultured_bacterium;0.99588968830696
3ab616f8b4102b5688a81b4593ae6a57;31;52;58;10;22;8;0;49;71;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;uncultured_bacterium;0.801549419988778
385b25577b21065c91f69e7c02184cfd;0;0;0;32;46;73;22;0;0;5;37;84;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Arcicella;NA;0.999822047127868
b18f508f45b59dee42aa5d4461639a94;53;0;0;30;39;23;25;16;0;35;0;15;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter;NA;0.999998984098253
4f84b11756ed461543df2c6e8c252d3d;0;0;219;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;Cytophagaceae_bacterium;0.905329031483714
e418e59daa60a9573207def017e45d28;37;0;33;30;26;27;16;10;12;0;11;15;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;NA;0.999999999993555
1188ed4c7408f999c8d4a5b741308b6e;78;0;0;43;0;0;2;41;0;0;0;5;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Rudanella;uncultured_bacterium;0.997925751447865
2e78cc65fcae92f57d07deb2a44141e5;10;4;9;55;7;21;14;0;6;6;13;7;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus;NA;0.981204007004892
b2a9b3816b0199603b1e1a148d8362c2;48;0;0;55;0;28;0;0;0;0;0;18;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;Ohtaekwangia_sp.;0.993029396631546
50b3a5e2a2d3f3db5489bda96f282342;0;34;24;0;0;0;0;0;36;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus_Amoebophilus;microbial_mat;0.962874321673102
43593cab1006f2e1684354b07f801233;18;4;0;0;10;15;0;0;0;16;3;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Flexibacter;uncultured_Sphingobacteriales;0.81490787521446
25246aab7f06088e7a9e7d060fd0fad3;47;0;0;9;9;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Fibrella;uncultured_bacterium;0.731506658443064
a73db04a18a1be3fce718cf5c8a43c63;0;31;7;0;0;0;0;0;26;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;uncultured_bacterium;0.999795412253222
4ae8cd725b32a72caf52afa5bc09ffed;58;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;NA;0.999999979875061
7e231394a1509de0aff09935766d89ee;9;0;0;20;0;17;0;0;0;0;9;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;Pseudarcicella_hirudinis;0.999218504032097
02f72242b15c30f9e884b35b0362f026;0;0;31;0;0;0;0;0;24;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;NA;0.994019188616679
3cb7cb93219aca2ec9fa6bcd6b119cdd;0;0;0;0;0;0;0;0;53;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;uncultured_bacterium;0.853895181078757
d05d19f194fe09d5ea2263888530e9ca;0;48;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;NA;0.999972907670685
c548f7c87b7965799ed48b029c7bf946;4;0;0;14;12;10;3;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA;NA;0.999950591216313
61cfbc312dad9e4c5c5873f1bceb54c1;30;0;0;5;0;5;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;Spirosoma_rigui;0.812570327831995
31beecf095fb2a8a0806c8979c9e9974;0;4;0;0;0;0;0;12;24;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;uncultured_bacterium;0.998916198313738
2642ba19d7374256a76ed6c22b8fb135;24;0;0;0;0;0;0;12;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Arcicella;NA;0.999993794935798
e55222d3c9ca2f07b8c1b53552287906;0;9;14;0;0;0;0;0;12;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Fluviimonas;NA;0.995425142602717
391492c248b0a98d34ea4cd6d68b9120;0;0;23;0;3;0;0;0;0;9;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;NA;0.8010115447218
0d4f6a3f9d72088a07be5d72d1b8dabb;0;0;0;0;0;0;0;35;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Runella;Runella_sp.;0.700330726226993
03882efe9725c99236b4334b93bea3e1;0;0;0;0;0;0;12;0;21;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;uncultured_bacterium;0.998452991095982
47651aca439c17977bf3dab4a7769a37;0;0;0;4;0;0;0;23;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Flexibacter;uncultured_Sphingobacteriales;0.794243252764889
82938556db7d6f525eb02336d2211506;6;0;0;6;0;8;0;0;0;0;0;5;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;MWH-CFBk5;MWH-CFBk5;NA;0.99999908753009
00cc09d9bfee54f7b573f009a775acc3;24;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter;NA;0.999996337497898
15c86fe2d18698f3ddf081ad8d08412c;0;2;0;10;0;0;0;0;9;0;0;3;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA;0.873926884888704
16c907fb01d3c4b9775b595e9864bba5;20;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Runella;uncultured_Runella;0.812951775937185
8b9845ab0f68f00edcdb83176ecbecec;0;0;20;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA;NA;0.773903940130742
c8ef6972496fa137b08a35016973e941;9;0;0;8;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Flexibacter;Flexibacter_flexilis;0.999999997890242
f19318f09a7070fd299daf7e9050b3c8;0;0;0;0;0;0;0;0;17;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;Emticicia_sp.;0.733913709507083
218788f3a3209708e20d8c1eca26cc9c;0;0;16;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA;NA;0.967867002383925
d4383931dccfbd300401d1140b481645;15;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;metagenome;0.929585979976261
f78c0f7d6215392c9d8b9b4ecc7c7596;0;10;0;5;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;NA;0.836839827860161
9f177daf08f2e1f9f673366190473410;0;4;9;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;NA;0.999999999741616
5956b49e2465b9715ec435425545fbd4;12;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;uncultured;metagenome;0.998091043756107
9a2db642cb4f61dbf4b5e1eb3f5d926a;0;0;0;0;0;6;0;6;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus_Paenicardinium;NA;0.915606848099646
e46d28e83f67c9174159498dae041f52;0;0;0;0;0;0;0;0;12;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;NA;0.965848198063494
54f4cd7c08fe0043a4ee2bd8f8a2deec;0;0;0;0;0;0;0;0;11;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus_Amoebophilus;NA;0.99999798364038
30805a222d58faf36206c0f945bd8059;0;0;0;0;0;0;0;0;0;0;10;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;uncultured_bacterium;0.860147616828224
11eccd5436d0b7211d490adae52debe5;4;0;0;4;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA;NA;0.969487269440752
96562164ec9cd1a210ebe102c3986ff6;4;0;4;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Raineyaceae;Raineya;bacterium_336/3;0.999999999630603
c0bbd719b142ac4015873a1a0ca8dc7f;0;0;3;0;0;0;0;0;0;0;4;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;Emticicia_paludis;0.731283908571758
38d8c7112a17622d3e2f1fd318868df3;0;0;0;0;0;0;0;0;7;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;uncultured_Bacteroidetes;0.952738114374014
87857e9a740a840c4b2da020b759e788;6;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA;NA;0.950827073381449
a61ff2a765a5faa41219cd7969db8f2e;0;6;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;OLB12;uncultured_Bacteroidetes;0.776681882300577
008418caf12897f0f53fd1a7f2c75980;5;0;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Flexibacter;NA;0.999996679532513
5b5166c3ec60ab3981d7ff03ef1f015d;0;0;5;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Runella;NA;0.999967860517084
05b499710d5c1f269701e119736e8325;0;0;0;0;0;0;0;0;5;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;NA;0.965377096664935
b94141a4b782de56ee707108bd1d359f;0;0;0;0;0;0;0;0;5;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA;0.999994055937741
91d03f8fc8ee86cb8985479ccb7112eb;0;0;0;0;4;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;Ohtaekwangia_sp.;0.972847893652378
bbb485040c4f626f747e3b951851170f;0;0;0;0;0;0;0;4;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;uncultured_bacterium;0.982200313843105
2adda8254d384c49def2054fd04c05d3;0;0;0;0;0;0;0;0;0;4;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;NA;0.999999999583011
1467dff4e0d84a0d2c132116944c5173;0;3;0;0;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;metagenome;0.999969137717317
5900cde2c7875d61168797081d185a5c;0;0;0;3;0;0;0;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus_Cardinium;NA;0.938395323771405
ae17830eef44198f0c93b2140b42cbc3;0;0;0;0;0;0;3;0;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia;metagenome;0.997987264392894
e3162ebd59dff6301fc48164dafaa09d;0;0;0;0;0;0;0;2;0;0;0;0;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga_hutchinsonii;0.848974741620373
